label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
4,0.45589691400527954,0.3732985854148865,-0.26015937328338623,0.9999366998672485,0.4635935127735138,0.35221466422080994,-0.24420392513275146,0.9999361038208008,0.46751144528388977,0.3515359163284302,-0.24435049295425415,0.9999321699142456,0.4714096784591675,0.3508022129535675,-0.2444968819618225,0.9999086856842041,0.44941216707229614,0.35286882519721985,-0.24389679729938507,0.9999194145202637,0.444796621799469,0.3522742688655853,-0.24392518401145935,0.9999185800552368,0.4409465491771698,0.3515785038471222,-0.24404145777225494,0.9999076128005981,0.477340966463089,0.35348835587501526,-0.11095662415027618,0.9999468326568604,0.4358212649822235,0.35433560609817505,-0.11017949879169464,0.9999597072601318,0.4648168683052063,0.38817930221557617,-0.20709088444709778,0.9999752044677734,0.44811809062957764,0.3894366919994354,-0.2069803923368454,0.9999783039093018,0.5165850520133972,0.4606552720069885,-0.01175751257687807,0.9997592568397522,0.3985639214515686,0.46222037076950073,-0.022862156853079796,0.9997404217720032,0.5414637923240662,0.5755038857460022,-0.08678872883319855,0.9087958335876465,0.37476974725723267,0.5882853269577026,-0.12445467710494995,0.934687614440918,0.5399044752120972,0.5749596357345581,-0.35726073384284973,0.8922054171562195,0.3826797604560852,0.6101066470146179,-0.42325127124786377,0.8948516845703125,0.5494192242622375,0.5764148235321045,-0.410346657037735,0.8611159324645996,0.3875107765197754,0.6110661029815674,-0.47569242119789124,0.8697900176048279,0.5437735319137573,0.5611763000488281,-0.42420414090156555,0.8724337220191956,0.3882386386394501,0.5888466238975525,-0.49070677161216736,0.8768579363822937,0.5367670655250549,0.5592793822288513,-0.3684253394603729,0.8528169989585876,0.3889026939868927,0.5866068601608276,-0.4350382089614868,0.8589857220649719,0.4990978240966797,0.7325734496116638,0.007785196881741285,0.9939338564872742,0.4265155792236328,0.7322458624839783,-0.007414303719997406,0.9934959411621094,0.5024172067642212,0.9324312806129456,-0.1014808937907219,0.8179938793182373,0.42397114634513855,0.9243803024291992,-0.07502566277980804,0.8625794053077698,0.5063486099243164,1.087531566619873,0.1594596952199936,0.28650256991386414,0.41756150126457214,1.0933420658111572,0.13515470921993256,0.4596540927886963,0.5008622407913208,1.1075547933578491,0.17830245196819305,0.3064608573913574,0.41936632990837097,1.1152966022491455,0.15009541809558868,0.26081904768943787,0.5142433047294617,1.155468225479126,0.044315747916698456,0.17735408246517181,0.42104095220565796,1.1624077558517456,-0.006752986926585436,0.2519904673099518
4,0.3599257469177246,0.515674352645874,-0.49557939171791077,0.977696418762207,0.37395891547203064,0.49258697032928467,-0.5032747983932495,0.9779816269874573,0.3763417601585388,0.4892246425151825,-0.5035145878791809,0.9804312586784363,0.3794749081134796,0.48298177123069763,-0.5038228631019592,0.9874413013458252,0.3621063232421875,0.49338409304618835,-0.5410614609718323,0.964186429977417,0.35371696949005127,0.4903322160243988,-0.5412502288818359,0.9533193707466125,0.3488789498806,0.4890764653682709,-0.5412697792053223,0.9457454681396484,0.36412009596824646,0.4566643536090851,-0.450255423784256,0.9937118291854858,0.3191157281398773,0.46542245149612427,-0.6153197288513184,0.9470847249031067,0.3444167971611023,0.5192391872406006,-0.4583161771297455,0.9901860952377319,0.3304118812084198,0.5171633958816528,-0.5068626403808594,0.9848192930221558,0.31259649991989136,0.4394899010658264,-0.3189065456390381,0.999459445476532,0.21660423278808594,0.5137702226638794,-0.5716546177864075,0.9956833124160767,0.3035500943660736,0.6614683866500854,-0.19487012922763824,0.2271328866481781,0.25459766387939453,0.8071452975273132,-0.5267115235328674,0.9633926749229431,0.3446062505245209,0.7924983501434326,-0.2267947793006897,0.5276009440422058,0.4024931490421295,0.8283957242965698,-0.49332839250564575,0.9462335109710693,0.3589489758014679,0.8219391703605652,-0.2512405812740326,0.4860484004020691,0.4396931231021881,0.8456266522407532,-0.5515460968017578,0.9158803820610046,0.3661594092845917,0.810974657535553,-0.2848967909812927,0.5095273852348328,0.45019659399986267,0.7860887050628662,-0.5359312891960144,0.9183093309402466,0.3537920415401459,0.8025085926055908,-0.24179081618785858,0.4832040071487427,0.43770867586135864,0.7772549986839294,-0.489981472492218,0.871245265007019,0.21760927140712738,0.7323501110076904,0.08963993936777115,0.9886731505393982,0.16014382243156433,0.7847720980644226,-0.08913358300924301,0.9894633293151855,0.34487998485565186,0.870727002620697,0.31527218222618103,0.11482327431440353,0.27340906858444214,0.947137713432312,0.15236401557922363,0.3627126216888428,0.2898356318473816,0.9693477749824524,0.6937482953071594,0.03444806858897209,0.247014582157135,1.0364333391189575,0.5138604640960693,0.10743293166160583,0.2668256163597107,0.96489417552948,0.7302754521369934,0.04651705548167229,0.22877362370491028,1.0308730602264404,0.5493424534797668,0.11937445402145386,0.3225838243961334,1.0762310028076172,0.7063239812850952,0.06995240598917007,0.2879503667354584,1.1407145261764526,0.5182112455368042,0.1470687985420227
4,0.38626065850257874,0.11556649208068848,-0.13357782363891602,0.9995337724685669,0.38174501061439514,0.09221690148115158,-0.11830372363328934,0.9994774460792542,0.3807295560836792,0.0925624668598175,-0.11848264187574387,0.9993676543235779,0.37958309054374695,0.09286150336265564,-0.11877191066741943,0.9995657801628113,0.3786936104297638,0.09134912490844727,-0.1581353098154068,0.9993093013763428,0.3757122755050659,0.09117290377616882,-0.15816371142864227,0.9991662502288818,0.37245696783065796,0.09076130390167236,-0.1581728458404541,0.999371349811554,0.358200341463089,0.10140839219093323,-0.03960143402218819,0.9995067119598389,0.34749162197113037,0.09958255290985107,-0.2190188467502594,0.9995848536491394,0.37319839000701904,0.1391182839870453,-0.09692294895648956,0.9995952248573303,0.3692266345024109,0.138255774974823,-0.1485212743282318,0.9997548460960388,0.2742137908935547,0.23909562826156616,0.09563498198986053,0.9993522763252258,0.315439373254776,0.2619442641735077,-0.29999226331710815,0.9999184608459473,0.24918334186077118,0.4653517007827759,0.15369576215744019,0.027939248830080032,0.34734585881233215,0.5672058463096619,-0.2930968403816223,0.9937360286712646,0.3095855116844177,0.6112793684005737,0.15357255935668945,0.04666160047054291,0.4369072914123535,0.7787765860557556,-0.1806144118309021,0.9759147763252258,0.3223194181919098,0.6394270658493042,0.15592354536056519,0.06611281633377075,0.4566557705402374,0.8352594375610352,-0.21078014373779297,0.9653521180152893,0.3336016535758972,0.6324291825294495,0.12724284827709198,0.06464359909296036,0.46457889676094055,0.822870135307312,-0.19163581728935242,0.9609957933425903,0.3287988007068634,0.6280897855758667,0.1397363543510437,0.06740617752075195,0.45471957325935364,0.7997997999191284,-0.1723693460226059,0.9520250558853149,0.25743740797042847,0.6623884439468384,0.1116795614361763,0.9670997858047485,0.28067120909690857,0.6998008489608765,-0.11147712916135788,0.9793689846992493,0.27905482053756714,0.9179083704948425,0.2369665503501892,0.05583660304546356,0.32800495624542236,1.0013718605041504,0.0022204581182450056,0.5237172842025757,0.27105289697647095,1.1628031730651855,0.41968563199043274,0.02914813905954361,0.2957482933998108,1.2479522228240967,0.1686040163040161,0.36970338225364685,0.24944134056568146,1.204882264137268,0.43317291140556335,0.06503843516111374,0.2696285843849182,1.2869762182235718,0.1845201849937439,0.4579614996910095,0.33225223422050476,1.2168177366256714,0.4091610312461853,0.1152629405260086,0.36459842324256897,1.3079173564910889,0.1343407779932022,0.3235933482646942
4,0.5945155620574951,0.1637086570262909,-0.038122061640024185,0.9996474981307983,0.5886159539222717,0.13582897186279297,-0.05928410589694977,0.9994797110557556,0.5905792713165283,0.13060593605041504,-0.05936012417078018,0.9995850920677185,0.5928001403808594,0.12469833344221115,-0.059457335621118546,0.9996691942214966,0.5874254107475281,0.14083358645439148,-0.021104512736201286,0.9990167617797852,0.5881430506706238,0.13985273241996765,-0.021090064197778702,0.9990341663360596,0.5888330936431885,0.13859614729881287,-0.02124720625579357,0.9990943670272827,0.6139155626296997,0.09648268669843674,-0.111891970038414,0.9996763467788696,0.6058133840560913,0.11234784126281738,0.057529792189598083,0.9988905787467957,0.6136798858642578,0.16355964541435242,-0.055246807634830475,0.9997760653495789,0.6112778186798096,0.16889899969100952,-0.005483048502355814,0.9990955591201782,0.7079243659973145,0.1081298291683197,-0.190695121884346,0.9999769926071167,0.6523752212524414,0.20279717445373535,0.15130141377449036,0.9974512457847595,0.7941720485687256,0.2661016881465912,-0.21890513598918915,0.9934353828430176,0.6688500642776489,0.3575860559940338,0.2114153951406479,0.3605128526687622,0.8151072263717651,0.47496747970581055,-0.22156772017478943,0.9801693558692932,0.6230945587158203,0.4659680724143982,0.1267298310995102,0.3962341547012329,0.8302803635597229,0.5364965796470642,-0.2569981813430786,0.956091046333313,0.6014628410339355,0.48895522952079773,0.11453711986541748,0.36294272541999817,0.8083899021148682,0.5475212931632996,-0.26712799072265625,0.9569668769836426,0.5974780321121216,0.48190462589263916,0.07240328937768936,0.38787588477134705,0.8015096783638,0.5262061357498169,-0.2228998988866806,0.9500297904014587,0.6096253991127014,0.4729473888874054,0.10346411913633347,0.41198283433914185,0.818648636341095,0.436305433511734,-0.09298643469810486,0.996560275554657,0.7589348554611206,0.46632614731788635,0.09326008707284927,0.9896194338798523,0.7969852089881897,0.6933264136314392,-0.12474358081817627,0.5112696290016174,0.7465841770172119,0.6987337470054626,0.031050896272063255,0.1712360382080078,0.8270934224128723,0.9202203750610352,-0.014338788576424122,0.29773658514022827,0.7967790365219116,0.9087911248207092,0.117188461124897,0.08996541053056717,0.8458534479141235,0.9439352750778198,-0.006372080184519291,0.4220447838306427,0.8183718919754028,0.9332910180091858,0.1219114288687706,0.16771727800369263,0.801837146282196,1.0251071453094482,-0.07639700174331665,0.29751890897750854,0.7772794365882874,1.0108612775802612,0.04471737891435623,0.11380590498447418
4,0.7614588141441345,0.34212231636047363,0.02424210123717785,0.9990841150283813,0.7654175162315369,0.32364577054977417,-0.00427683861926198,0.9993366599082947,0.7661870121955872,0.3241540193557739,-0.004282052628695965,0.9992617964744568,0.7669909000396729,0.3248617351055145,-0.004285133443772793,0.9992691874504089,0.7664828896522522,0.3217899203300476,0.018705232068896294,0.999319314956665,0.7679663300514221,0.32107773423194885,0.01869856007397175,0.999251663684845,0.7696057558059692,0.3204832971096039,0.018626006320118904,0.9994837045669556,0.7783688902854919,0.3346860408782959,-0.08060862869024277,0.9995812773704529,0.7827550768852234,0.33053067326545715,0.020845146849751472,0.9997395873069763,0.7649297714233398,0.3617229163646698,0.0027582391630858183,0.9989134073257446,0.7655075788497925,0.35956305265426636,0.03220366686582565,0.9992614388465881,0.7750210762023926,0.41947346925735474,-0.13109736144542694,0.9982879757881165,0.8255457878112793,0.412680059671402,0.08441198617219925,0.9992861151695251,0.7177652716636658,0.486939013004303,-0.08242659270763397,0.9838235378265381,0.7625189423561096,0.4609779715538025,0.15925264358520508,0.20082087814807892,0.6716026067733765,0.462218701839447,0.07252460718154907,0.9271256923675537,0.6984907984733582,0.4526534080505371,0.1795065999031067,0.36174777150154114,0.6545422077178955,0.4546639025211334,0.0720144659280777,0.9025631546974182,0.6732600927352905,0.4551020860671997,0.18372505903244019,0.4013649523258209,0.6581870913505554,0.44573062658309937,0.07390345633029938,0.9027761816978455,0.6678116321563721,0.4477729797363281,0.16223761439323425,0.42278337478637695,0.6642923355102539,0.4483860731124878,0.0786348283290863,0.8940041661262512,0.6758695244789124,0.45269396901130676,0.1707075536251068,0.43702957034111023,0.7733456492424011,0.6936675310134888,-0.06613117456436157,0.9910037517547607,0.8168269395828247,0.6899779438972473,0.06611315160989761,0.9927607774734497,0.756310760974884,0.8567090630531311,-0.005606823600828648,0.7750974893569946,0.8035570383071899,0.8437779545783997,0.11269374191761017,0.316175639629364,0.7575654983520508,1.0170446634292603,0.060484178364276886,0.5676208138465881,0.8009284138679504,1.0444552898406982,0.15546639263629913,0.24859748780727386,0.7680235505104065,1.0492069721221924,0.06636988371610641,0.7790398001670837,0.8091171383857727,1.0807371139526367,0.16003738343715668,0.5203561782836914,0.7210893034934998,1.0309498310089111,0.0588940754532814,0.4702271521091461,0.7642762064933777,1.059415578842163,0.14843027293682098,0.23511449992656708
4,0.5116336941719055,0.35398703813552856,-0.16365541517734528,0.99982750415802,0.5125574469566345,0.33429795503616333,-0.144981250166893,0.9996546506881714,0.5144990682601929,0.33504724502563477,-0.145009383559227,0.9995796084403992,0.5163284540176392,0.33578991889953613,-0.14508651196956635,0.9995286464691162,0.5034953355789185,0.3325980007648468,-0.16671939194202423,0.9998052716255188,0.4990699887275696,0.3322697579860687,-0.16667252779006958,0.9997993111610413,0.4949430823326111,0.3322392404079437,-0.16670912504196167,0.9998216032981873,0.5085310935974121,0.3437885344028473,-0.037717752158641815,0.9995349645614624,0.4815707206726074,0.3402201235294342,-0.13626587390899658,0.9999285936355591,0.5121263265609741,0.3759220838546753,-0.12141983211040497,0.9995107650756836,0.5004609823226929,0.37448960542678833,-0.14959435164928436,0.9997863173484802,0.5091310143470764,0.4334489107131958,0.05519295856356621,0.9996005892753601,0.4482049345970154,0.4343155026435852,-0.14826706051826477,0.9999011754989624,0.5448105931282043,0.4359108805656433,0.14824610948562622,0.8200593590736389,0.41069620847702026,0.555647075176239,-0.17292845249176025,0.9930264949798584,0.5684632062911987,0.38010746240615845,0.15579985082149506,0.863792359828949,0.4134710431098938,0.6874286532402039,-0.1812390834093094,0.967972993850708,0.5875771045684814,0.3817081153392792,0.1439458280801773,0.7500049471855164,0.40550288558006287,0.7336511611938477,-0.18977180123329163,0.9318740367889404,0.5862607955932617,0.3732166290283203,0.1370120346546173,0.7556647062301636,0.4164286255836487,0.7367553114891052,-0.21363751590251923,0.9327371716499329,0.580004096031189,0.3825891613960266,0.1478225439786911,0.7713109254837036,0.42081794142723083,0.723832368850708,-0.1887642741203308,0.9283310174942017,0.47138848900794983,0.7104776501655579,0.05723833292722702,0.9963974356651306,0.4271309971809387,0.7051856517791748,-0.05707927793264389,0.9968749284744263,0.4590299129486084,0.9160802364349365,0.02579507604241371,0.21000903844833374,0.41746336221694946,0.9090522527694702,-0.047904498875141144,0.38288578391075134,0.4323112368583679,1.1033198833465576,0.09551630914211273,0.08465533703565598,0.4081295132637024,1.096376657485962,0.030520979315042496,0.08674158155918121,0.4218732714653015,1.1268887519836426,0.09809873253107071,0.12673915922641754,0.3980027437210083,1.1136870384216309,0.03714928776025772,0.11798220127820969,0.4441993832588196,1.1743500232696533,0.015565231442451477,0.08628423511981964,0.4321816563606262,1.187568187713623,-0.054053790867328644,0.08152582496404648
4,0.6415063738822937,0.3612942099571228,-0.21402516961097717,0.9996871948242188,0.6482732892036438,0.344948947429657,-0.20600762963294983,0.9996181726455688,0.6521887183189392,0.3449081778526306,-0.2061222493648529,0.999652624130249,0.6558467149734497,0.3448486924171448,-0.20626921951770782,0.9997345805168152,0.6378387808799744,0.34513524174690247,-0.19139128923416138,0.9988512992858887,0.6347858309745789,0.3453400135040283,-0.19139060378074646,0.9984962940216064,0.6320981383323669,0.345840185880661,-0.19143475592136383,0.9983386993408203,0.6650556921958923,0.3526613414287567,-0.13942456245422363,0.9998829364776611,0.6342544555664062,0.35363394021987915,-0.07736451923847198,0.9989331364631653,0.6501283049583435,0.38025444746017456,-0.18862569332122803,0.9999291896820068,0.6377401351928711,0.3795830309391022,-0.17097347974777222,0.9997168183326721,0.6983217000961304,0.46381139755249023,-0.14859050512313843,0.9999861717224121,0.6149163842201233,0.4304823577404022,0.055696357041597366,0.9989942908287048,0.7134099006652832,0.6207428574562073,-0.1402377337217331,0.9972450733184814,0.5757982730865479,0.40948688983917236,0.24931153655052185,0.9097837209701538,0.7120456099510193,0.7704000473022461,-0.15670637786388397,0.9915790557861328,0.5377219915390015,0.3534948229789734,0.3833504319190979,0.9182075262069702,0.7185685038566589,0.8142510056495667,-0.17401015758514404,0.9771096110343933,0.5200142860412598,0.3303757309913635,0.398293673992157,0.8535484671592712,0.7021422386169434,0.8144778609275818,-0.20435556769371033,0.9793307185173035,0.5244412422180176,0.33284565806388855,0.37848129868507385,0.865655779838562,0.6983336806297302,0.8033856749534607,-0.167197123169899,0.9741563200950623,0.5296230912208557,0.34206926822662354,0.3739885687828064,0.8837645053863525,0.685149073600769,0.7253913283348083,-0.05086619779467583,0.9989932179450989,0.6370859146118164,0.7254031896591187,0.050962258130311966,0.9984672665596008,0.6763230562210083,0.9155763387680054,-0.07354443520307541,0.39721542596817017,0.6435095071792603,0.8988759517669678,0.04642493650317192,0.3509225845336914,0.6894837021827698,1.0060409307479858,0.18672432005405426,0.10077493637800217,0.651297390460968,1.04032564163208,0.2588652968406677,0.1695551723241806,0.7003607749938965,1.0596858263015747,0.20896825194358826,0.12269806861877441,0.6561798453330994,1.0592550039291382,0.27635523676872253,0.2390667349100113,0.6797031164169312,1.116349458694458,0.1221858412027359,0.10299853980541229,0.6371597051620483,1.1036312580108643,0.18569467961788177,0.19051776826381683
4,0.47802409529685974,0.24186700582504272,-0.25971701741218567,0.99998939037323,0.4821086525917053,0.2189536988735199,-0.2541419565677643,0.9999812841415405,0.4868905544281006,0.2164316177368164,-0.2542372941970825,0.9999833106994629,0.490830659866333,0.2143326699733734,-0.25431013107299805,0.9999860525131226,0.4696114957332611,0.2245924472808838,-0.2403988093137741,0.9999562501907349,0.4660186171531677,0.2260156273841858,-0.24028685688972473,0.9999336004257202,0.46302324533462524,0.22733965516090393,-0.24023890495300293,0.9999022483825684,0.5002272725105286,0.21364672482013702,-0.17837686836719513,0.9999940395355225,0.4636126458644867,0.2336137592792511,-0.11892379820346832,0.9998735189437866,0.4905911087989807,0.25799715518951416,-0.22845704853534698,0.9999938011169434,0.47605952620506287,0.2651163935661316,-0.21092350780963898,0.9999659061431885,0.5523589253425598,0.29797279834747314,-0.18519510328769684,0.9999988079071045,0.46511906385421753,0.34401631355285645,0.03671121969819069,0.9995368719100952,0.5977449417114258,0.41405344009399414,-0.2128981649875641,0.9993391633033752,0.4365786015987396,0.42627960443496704,0.10243167728185654,0.7352114319801331,0.622475802898407,0.5624434947967529,-0.3248800039291382,0.9988844990730286,0.3835088014602661,0.47417739033699036,-0.02896343730390072,0.9412206411361694,0.6316977143287659,0.6025056838989258,-0.3666502833366394,0.9969608187675476,0.3670526146888733,0.495804101228714,-0.047742586582899094,0.9344475865364075,0.6161184906959534,0.6036943793296814,-0.39332833886146545,0.9971768856048584,0.37022966146469116,0.4988135099411011,-0.08474171161651611,0.9431227445602417,0.6098483800888062,0.593978226184845,-0.33594509959220886,0.9962702989578247,0.37711769342422485,0.49379467964172363,-0.04961615055799484,0.9457510113716125,0.5823104381561279,0.5758258700370789,-0.06956212222576141,0.9996379613876343,0.5343711972236633,0.5955598950386047,0.06982564181089401,0.9987340569496155,0.5959109663963318,0.7699360251426697,-0.10676908493041992,0.8197939395904541,0.5281851887702942,0.7752833962440491,0.04346029832959175,0.5494958162307739,0.6020597815513611,0.9523935317993164,0.060450099408626556,0.6357589960098267,0.5495927929878235,0.93592768907547,0.21744155883789062,0.533389151096344,0.6082217693328857,0.9765347242355347,0.06951522082090378,0.5233945846557617,0.5646098852157593,0.952694296836853,0.22853252291679382,0.6503615379333496,0.5834866762161255,1.0303573608398438,-0.028163259848952293,0.5683423280715942,0.506708025932312,0.9714212417602539,0.14934363961219788,0.5242576003074646
4,0.44807252287864685,0.23937708139419556,-0.4614638686180115,0.9999359846115112,0.4533018171787262,0.216671884059906,-0.4576798379421234,0.9998853206634521,0.45761752128601074,0.21453967690467834,-0.4577278196811676,0.9998470544815063,0.4614073634147644,0.21286042034626007,-0.4578409790992737,0.9998400211334229,0.44066786766052246,0.22245559096336365,-0.44046393036842346,0.9999134540557861,0.4370730519294739,0.22382795810699463,-0.4405786097049713,0.9998868703842163,0.4340641498565674,0.22511085867881775,-0.44069164991378784,0.9998812675476074,0.4710307717323303,0.21476832032203674,-0.3660253584384918,0.9999181032180786,0.43458566069602966,0.2301572859287262,-0.29052504897117615,0.9998519420623779,0.46017080545425415,0.25555500388145447,-0.4220355153083801,0.9999403953552246,0.4460015892982483,0.2630760669708252,-0.40054529905319214,0.9999039173126221,0.5119545459747314,0.2973348796367645,-0.35775646567344666,0.9999253749847412,0.43786996603012085,0.31840813159942627,-0.11209137737751007,0.9997861981391907,0.48601680994033813,0.4644489288330078,-0.402771532535553,0.9731873273849487,0.42142051458358765,0.4243760108947754,-0.198637455701828,0.31714415550231934,0.41572827100753784,0.4934125542640686,-0.44158464670181274,0.9252637624740601,0.38155919313430786,0.492063045501709,-0.4869176745414734,0.4273052215576172,0.39797842502593994,0.5197928547859192,-0.4855392575263977,0.9167930483818054,0.3664886951446533,0.5195395350456238,-0.5349028706550598,0.5248187184333801,0.38975703716278076,0.5025776028633118,-0.4918370842933655,0.9188148975372314,0.36736345291137695,0.5066168308258057,-0.5637017488479614,0.5411589741706848,0.39474231004714966,0.4920862913131714,-0.44312843680381775,0.8607466816902161,0.3767610192298889,0.4984417259693146,-0.50841224193573,0.5468876361846924,0.5725366473197937,0.5268381834030151,-0.0822218731045723,0.9997023940086365,0.518427848815918,0.5377476215362549,0.08217727392911911,0.9994847774505615,0.5632566809654236,0.7259434461593628,-0.21621620655059814,0.9944032430648804,0.501674234867096,0.7181620001792908,0.0011339037446305156,0.8701924085617065,0.5591867566108704,0.915976881980896,-0.060317885130643845,0.991949200630188,0.5340728759765625,0.8720577955245972,0.20724566280841827,0.9068770408630371,0.5711468458175659,0.95256507396698,-0.05286438390612602,0.9327702522277832,0.5480119585990906,0.8949540257453918,0.22123391926288605,0.8212581872940063,0.5175992846488953,0.9732682704925537,-0.18039286136627197,0.9845635890960693,0.49472594261169434,0.933134138584137,0.13511577248573303,0.9010905623435974
4,0.4755623936653137,0.4692446291446686,-0.29602378606796265,0.9999988079071045,0.47942161560058594,0.45140665769577026,-0.2721277177333832,0.999996542930603,0.48163485527038574,0.4519941210746765,-0.2721208930015564,0.9999948740005493,0.48352938890457153,0.4525720775127411,-0.2721233367919922,0.9999921321868896,0.46828508377075195,0.449482798576355,-0.2933119237422943,0.9999984502792358,0.46331125497817993,0.4490252733230591,-0.29320430755615234,0.9999984502792358,0.45861977338790894,0.44909238815307617,-0.29324033856391907,0.9999983310699463,0.48268312215805054,0.4587680399417877,-0.14482714235782623,0.9999942779541016,0.44866785407066345,0.45719826221466064,-0.23835821449756622,0.9999995231628418,0.47883400321006775,0.48819801211357117,-0.247217059135437,0.9999939203262329,0.46452850103378296,0.48711487650871277,-0.27406376600265503,0.9999978542327881,0.49068886041641235,0.5487015843391418,0.014230254106223583,0.9998776912689209,0.4058552384376526,0.5657718777656555,-0.24570922553539276,0.9999620914459229,0.5073156356811523,0.5798280835151672,0.21230275928974152,0.9017581343650818,0.39488333463668823,0.7315597534179688,-0.2881157100200653,0.9975195527076721,0.5422464609146118,0.5242730379104614,0.31931760907173157,0.9821625351905823,0.39148110151290894,0.8669793009757996,-0.34257370233535767,0.9946527481079102,0.5522175431251526,0.5025447607040405,0.33553409576416016,0.9505678415298462,0.3867281675338745,0.9112954139709473,-0.3643103539943695,0.9852006435394287,0.5490056872367859,0.4981624484062195,0.33053794503211975,0.9529008269309998,0.3986077606678009,0.9123673439025879,-0.3943585455417633,0.9863045811653137,0.5443868637084961,0.5072818994522095,0.3181025981903076,0.9528813362121582,0.40188175439834595,0.9013792872428894,-0.35364094376564026,0.9854495525360107,0.46227702498435974,0.8200098872184753,0.06651952862739563,0.9974880218505859,0.4125962257385254,0.8312626481056213,-0.06621988117694855,0.9973516464233398,0.4681154191493988,0.9602367877960205,0.13663402199745178,0.7519412040710449,0.415583997964859,0.9706175923347473,0.03341979905962944,0.7950222492218018,0.4688264727592468,1.091617226600647,0.3552769422531128,0.33601200580596924,0.41212281584739685,1.12876296043396,0.21346905827522278,0.3501627743244171,0.4616188406944275,1.1160469055175781,0.3720008432865143,0.45711225271224976,0.40139326453208923,1.1474545001983643,0.22921869158744812,0.4685502052307129,0.4921134412288666,1.1425613164901733,0.31601154804229736,0.30364927649497986,0.44443464279174805,1.198540210723877,0.1434212327003479,0.23310886323451996
